ConditionName,Outcome,CountryName,Date,PartOfCumulativeCountSeries,SourceName,CountValue,TotalPopulation,"Cases Per 100,000"
COVID-19,Unspecified,BRAZIL,2020-01-04,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-05,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-06,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-07,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-08,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-09,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-10,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-11,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-12,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-13,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-14,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-15,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-16,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-17,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-18,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-19,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-20,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-21,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-22,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-23,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-24,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-25,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-26,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-27,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-28,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-29,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-30,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-01-31,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-01,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-02,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-03,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-04,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-05,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-06,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-07,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-08,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-09,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-10,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-11,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-12,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-13,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-14,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-15,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-16,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-17,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-18,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-19,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-20,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-21,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-22,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-23,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-24,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-25,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-26,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-27,1,World Health Organization COVID-19 Dashboard,1,"208,660,842",0.0005
COVID-19,Unspecified,BRAZIL,2020-02-28,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-02-29,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-03-01,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-03-02,1,World Health Organization COVID-19 Dashboard,1,"208,660,842",0.0005
COVID-19,Unspecified,BRAZIL,2020-03-03,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-03-04,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-03-05,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-03-06,1,World Health Organization COVID-19 Dashboard,1,"208,660,842",0.0005
COVID-19,Unspecified,BRAZIL,2020-03-07,1,World Health Organization COVID-19 Dashboard,5,"208,660,842",0.0024
COVID-19,Unspecified,BRAZIL,2020-03-08,1,World Health Organization COVID-19 Dashboard,5,"208,660,842",0.0024
COVID-19,Unspecified,BRAZIL,2020-03-09,1,World Health Organization COVID-19 Dashboard,6,"208,660,842",0.0029
COVID-19,Unspecified,BRAZIL,2020-03-10,1,World Health Organization COVID-19 Dashboard,6,"208,660,842",0.0029
COVID-19,Unspecified,BRAZIL,2020-03-11,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-03-12,1,World Health Organization COVID-19 Dashboard,9,"208,660,842",0.0043
COVID-19,Unspecified,BRAZIL,2020-03-13,1,World Health Organization COVID-19 Dashboard,26,"208,660,842",0.0125
COVID-19,Unspecified,BRAZIL,2020-03-14,1,World Health Organization COVID-19 Dashboard,17,"208,660,842",0.0081
COVID-19,Unspecified,BRAZIL,2020-03-15,1,World Health Organization COVID-19 Dashboard,7,"208,660,842",0.0034
COVID-19,Unspecified,BRAZIL,2020-03-16,1,World Health Organization COVID-19 Dashboard,37,"208,660,842",0.0177
COVID-19,Unspecified,BRAZIL,2020-03-17,1,World Health Organization COVID-19 Dashboard,79,"208,660,842",0.0379
COVID-19,Unspecified,BRAZIL,2020-03-18,1,World Health Organization COVID-19 Dashboard,34,"208,660,842",0.0163
COVID-19,Unspecified,BRAZIL,2020-03-19,1,World Health Organization COVID-19 Dashboard,57,"208,660,842",0.0273
COVID-19,Unspecified,BRAZIL,2020-03-20,1,World Health Organization COVID-19 Dashboard,137,"208,660,842",0.0657
COVID-19,Unspecified,BRAZIL,2020-03-21,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-03-22,1,World Health Organization COVID-19 Dashboard,476,"208,660,842",0.2281
COVID-19,Unspecified,BRAZIL,2020-03-23,1,World Health Organization COVID-19 Dashboard,0,"208,660,842",0.0000
COVID-19,Unspecified,BRAZIL,2020-03-24,1,World Health Organization COVID-19 Dashboard,642,"208,660,842",0.3077
COVID-19,Unspecified,BRAZIL,2020-03-25,1,World Health Organization COVID-19 Dashboard,345,"208,660,842",0.1653
COVID-19,Unspecified,BRAZIL,2020-03-26,1,World Health Organization COVID-19 Dashboard,310,"208,660,842",0.1486
COVID-19,Unspecified,BRAZIL,2020-03-27,1,World Health Organization COVID-19 Dashboard,232,"208,660,842",0.1112
COVID-19,Unspecified,BRAZIL,2020-03-28,1,World Health Organization COVID-19 Dashboard,482,"208,660,842",0.2310
COVID-19,Unspecified,BRAZIL,2020-03-29,1,World Health Organization COVID-19 Dashboard,502,"208,660,842",0.2406
COVID-19,Unspecified,BRAZIL,2020-03-30,1,World Health Organization COVID-19 Dashboard,486,"208,660,842",0.2329
COVID-19,Unspecified,BRAZIL,2020-03-31,1,World Health Organization COVID-19 Dashboard,353,"208,660,842",0.1692
COVID-19,Unspecified,BRAZIL,2020-04-01,1,World Health Organization COVID-19 Dashboard,323,"208,660,842",0.1548
COVID-19,Unspecified,BRAZIL,2020-04-02,1,World Health Organization COVID-19 Dashboard,1138,"208,660,842",0.5454
COVID-19,Unspecified,BRAZIL,2020-04-03,1,World Health Organization COVID-19 Dashboard,1119,"208,660,842",0.5363
COVID-19,Unspecified,BRAZIL,2020-04-04,1,World Health Organization COVID-19 Dashboard,1074,"208,660,842",0.5147
COVID-19,Unspecified,BRAZIL,2020-04-05,1,World Health Organization COVID-19 Dashboard,1146,"208,660,842",0.5492
COVID-19,Unspecified,BRAZIL,2020-04-06,1,World Health Organization COVID-19 Dashboard,1222,"208,660,842",0.5856
COVID-19,Unspecified,BRAZIL,2020-04-07,1,World Health Organization COVID-19 Dashboard,852,"208,660,842",0.4083
COVID-19,Unspecified,BRAZIL,2020-04-08,1,World Health Organization COVID-19 Dashboard,926,"208,660,842",0.4438
COVID-19,Unspecified,BRAZIL,2020-04-09,1,World Health Organization COVID-19 Dashboard,1661,"208,660,842",0.7960
COVID-19,Unspecified,BRAZIL,2020-04-10,1,World Health Organization COVID-19 Dashboard,2210,"208,660,842",1.0591
COVID-19,Unspecified,BRAZIL,2020-04-11,1,World Health Organization COVID-19 Dashboard,1930,"208,660,842",0.9249
COVID-19,Unspecified,BRAZIL,2020-04-12,1,World Health Organization COVID-19 Dashboard,1781,"208,660,842",0.8535
COVID-19,Unspecified,BRAZIL,2020-04-13,1,World Health Organization COVID-19 Dashboard,1089,"208,660,842",0.5219
COVID-19,Unspecified,BRAZIL,2020-04-14,1,World Health Organization COVID-19 Dashboard,1442,"208,660,842",0.6911
COVID-19,Unspecified,BRAZIL,2020-04-15,1,World Health Organization COVID-19 Dashboard,1261,"208,660,842",0.6043
COVID-19,Unspecified,BRAZIL,2020-04-16,1,World Health Organization COVID-19 Dashboard,1832,"208,660,842",0.8780
COVID-19,Unspecified,BRAZIL,2020-04-17,1,World Health Organization COVID-19 Dashboard,3058,"208,660,842",1.4655
COVID-19,Unspecified,BRAZIL,2020-04-18,1,World Health Organization COVID-19 Dashboard,2105,"208,660,842",1.0088
COVID-19,Unspecified,BRAZIL,2020-04-19,1,World Health Organization COVID-19 Dashboard,3257,"208,660,842",1.5609
COVID-19,Unspecified,BRAZIL,2020-04-20,1,World Health Organization COVID-19 Dashboard,2917,"208,660,842",1.3980
COVID-19,Unspecified,BRAZIL,2020-04-21,1,World Health Organization COVID-19 Dashboard,2055,"208,660,842",0.9849
COVID-19,Unspecified,BRAZIL,2020-04-22,1,World Health Organization COVID-19 Dashboard,1927,"208,660,842",0.9235
COVID-19,Unspecified,BRAZIL,2020-04-23,1,World Health Organization COVID-19 Dashboard,2498,"208,660,842",1.1972
COVID-19,Unspecified,BRAZIL,2020-04-24,1,World Health Organization COVID-19 Dashboard,2678,"208,660,842",1.2834
COVID-19,Unspecified,BRAZIL,2020-04-25,1,World Health Organization COVID-19 Dashboard,3735,"208,660,842",1.7900
COVID-19,Unspecified,BRAZIL,2020-04-26,1,World Health Organization COVID-19 Dashboard,3503,"208,660,842",1.6788
COVID-19,Unspecified,BRAZIL,2020-04-27,1,World Health Organization COVID-19 Dashboard,5514,"208,660,842",2.6426
COVID-19,Unspecified,BRAZIL,2020-04-28,1,World Health Organization COVID-19 Dashboard,3379,"208,660,842",1.6194
COVID-19,Unspecified,BRAZIL,2020-04-29,1,World Health Organization COVID-19 Dashboard,4613,"208,660,842",2.2108
COVID-19,Unspecified,BRAZIL,2020-04-30,1,World Health Organization COVID-19 Dashboard,5385,"208,660,842",2.5807
COVID-19,Unspecified,BRAZIL,2020-05-01,1,World Health Organization COVID-19 Dashboard,6276,"208,660,842",3.0078
COVID-19,Unspecified,BRAZIL,2020-05-02,1,World Health Organization COVID-19 Dashboard,7218,"208,660,842",3.4592
COVID-19,Unspecified,BRAZIL,2020-05-03,1,World Health Organization COVID-19 Dashboard,6209,"208,660,842",2.9756
COVID-19,Unspecified,BRAZIL,2020-05-04,1,World Health Organization COVID-19 Dashboard,4970,"208,660,842",2.3819
COVID-19,Unspecified,BRAZIL,2020-05-05,1,World Health Organization COVID-19 Dashboard,4588,"208,660,842",2.1988
COVID-19,Unspecified,BRAZIL,2020-05-06,1,World Health Organization COVID-19 Dashboard,6633,"208,660,842",3.1788
COVID-19,Unspecified,BRAZIL,2020-05-07,1,World Health Organization COVID-19 Dashboard,6935,"208,660,842",3.3236
COVID-19,Unspecified,BRAZIL,2020-05-08,1,World Health Organization COVID-19 Dashboard,10503,"208,660,842",5.0335
COVID-19,Unspecified,BRAZIL,2020-05-09,1,World Health Organization COVID-19 Dashboard,9888,"208,660,842",4.7388
COVID-19,Unspecified,BRAZIL,2020-05-10,1,World Health Organization COVID-19 Dashboard,10222,"208,660,842",4.8989
COVID-19,Unspecified,BRAZIL,2020-05-11,1,World Health Organization COVID-19 Dashboard,10611,"208,660,842",5.0853
COVID-19,Unspecified,BRAZIL,2020-05-12,1,World Health Organization COVID-19 Dashboard,6760,"208,660,842",3.2397
COVID-19,Unspecified,BRAZIL,2020-05-13,1,World Health Organization COVID-19 Dashboard,5632,"208,660,842",2.6991
COVID-19,Unspecified,BRAZIL,2020-05-14,1,World Health Organization COVID-19 Dashboard,9258,"208,660,842",4.4369
COVID-19,Unspecified,BRAZIL,2020-05-15,1,World Health Organization COVID-19 Dashboard,11385,"208,660,842",5.4562
COVID-19,Unspecified,BRAZIL,2020-05-16,1,World Health Organization COVID-19 Dashboard,13944,"208,660,842",6.6826
COVID-19,Unspecified,BRAZIL,2020-05-17,1,World Health Organization COVID-19 Dashboard,15305,"208,660,842",7.3349
COVID-19,Unspecified,BRAZIL,2020-05-18,1,World Health Organization COVID-19 Dashboard,14919,"208,660,842",7.1499
COVID-19,Unspecified,BRAZIL,2020-05-19,1,World Health Organization COVID-19 Dashboard,7938,"208,660,842",3.8043
COVID-19,Unspecified,BRAZIL,2020-05-20,1,World Health Organization COVID-19 Dashboard,13140,"208,660,842",6.2973
COVID-19,Unspecified,BRAZIL,2020-05-21,1,World Health Organization COVID-19 Dashboard,17408,"208,660,842",8.3427
COVID-19,Unspecified,BRAZIL,2020-05-22,1,World Health Organization COVID-19 Dashboard,19951,"208,660,842",9.5614
COVID-19,Unspecified,BRAZIL,2020-05-23,1,World Health Organization COVID-19 Dashboard,18508,"208,660,842",8.8699
COVID-19,Unspecified,BRAZIL,2020-05-24,1,World Health Organization COVID-19 Dashboard,20803,"208,660,842",9.9698
COVID-19,Unspecified,BRAZIL,2020-05-25,1,World Health Organization COVID-19 Dashboard,16508,"208,660,842",7.9114
COVID-19,Unspecified,BRAZIL,2020-05-26,1,World Health Organization COVID-19 Dashboard,15813,"208,660,842",7.5783
COVID-19,Unspecified,BRAZIL,2020-05-27,1,World Health Organization COVID-19 Dashboard,11687,"208,660,842",5.6010
COVID-19,Unspecified,BRAZIL,2020-05-28,1,World Health Organization COVID-19 Dashboard,16324,"208,660,842",7.8232
COVID-19,Unspecified,BRAZIL,2020-05-29,1,World Health Organization COVID-19 Dashboard,20599,"208,660,842",9.8720
COVID-19,Unspecified,BRAZIL,2020-05-30,1,World Health Organization COVID-19 Dashboard,26417,"208,660,842",12.6603
COVID-19,Unspecified,BRAZIL,2020-05-31,1,World Health Organization COVID-19 Dashboard,26928,"208,660,842",12.9052
COVID-19,Unspecified,BRAZIL,2020-06-01,1,World Health Organization COVID-19 Dashboard,33274,"208,660,842",15.9465
COVID-19,Unspecified,BRAZIL,2020-06-02,1,World Health Organization COVID-19 Dashboard,16409,"208,660,842",7.8640
COVID-19,Unspecified,BRAZIL,2020-06-03,1,World Health Organization COVID-19 Dashboard,11598,"208,660,842",5.5583
COVID-19,Unspecified,BRAZIL,2020-06-04,1,World Health Organization COVID-19 Dashboard,28936,"208,660,842",13.8675
COVID-19,Unspecified,BRAZIL,2020-06-05,1,World Health Organization COVID-19 Dashboard,28633,"208,660,842",13.7223
COVID-19,Unspecified,BRAZIL,2020-06-06,1,World Health Organization COVID-19 Dashboard,30925,"208,660,842",14.8207
COVID-19,Unspecified,BRAZIL,2020-06-07,1,World Health Organization COVID-19 Dashboard,30830,"208,660,842",14.7752
COVID-19,Unspecified,BRAZIL,2020-06-08,1,World Health Organization COVID-19 Dashboard,27075,"208,660,842",12.9756
COVID-19,Unspecified,BRAZIL,2020-06-09,1,World Health Organization COVID-19 Dashboard,18912,"208,660,842",9.0635
COVID-19,Unspecified,BRAZIL,2020-06-10,1,World Health Organization COVID-19 Dashboard,15654,"208,660,842",7.5021
COVID-19,Unspecified,BRAZIL,2020-06-11,1,World Health Organization COVID-19 Dashboard,32091,"208,660,842",15.3795
COVID-19,Unspecified,BRAZIL,2020-06-12,1,World Health Organization COVID-19 Dashboard,32913,"208,660,842",15.7734
COVID-19,Unspecified,BRAZIL,2020-06-13,1,World Health Organization COVID-19 Dashboard,30412,"208,660,842",14.5748
COVID-19,Unspecified,BRAZIL,2020-06-14,1,World Health Organization COVID-19 Dashboard,25982,"208,660,842",12.4518
COVID-19,Unspecified,BRAZIL,2020-06-15,1,World Health Organization COVID-19 Dashboard,21704,"208,660,842",10.4016
COVID-19,Unspecified,BRAZIL,2020-06-16,1,World Health Organization COVID-19 Dashboard,17110,"208,660,842",8.1999
COVID-19,Unspecified,BRAZIL,2020-06-17,1,World Health Organization COVID-19 Dashboard,20647,"208,660,842",9.8950
COVID-19,Unspecified,BRAZIL,2020-06-18,1,World Health Organization COVID-19 Dashboard,34918,"208,660,842",16.7343
COVID-19,Unspecified,BRAZIL,2020-06-19,1,World Health Organization COVID-19 Dashboard,32188,"208,660,842",15.4260
COVID-19,Unspecified,BRAZIL,2020-06-20,1,World Health Organization COVID-19 Dashboard,22765,"208,660,842",10.9100
COVID-19,Unspecified,BRAZIL,2020-06-21,1,World Health Organization COVID-19 Dashboard,54771,"208,660,842",26.2488
COVID-19,Unspecified,BRAZIL,2020-06-22,1,World Health Organization COVID-19 Dashboard,34666,"208,660,842",16.6136
COVID-19,Unspecified,BRAZIL,2020-06-23,1,World Health Organization COVID-19 Dashboard,17459,"208,660,842",8.3672
COVID-19,Unspecified,BRAZIL,2020-06-24,1,World Health Organization COVID-19 Dashboard,21432,"208,660,842",10.2712
COVID-19,Unspecified,BRAZIL,2020-06-25,1,World Health Organization COVID-19 Dashboard,39436,"208,660,842",18.8996
COVID-19,Unspecified,BRAZIL,2020-06-26,1,World Health Organization COVID-19 Dashboard,42725,"208,660,842",20.4758
COVID-19,Unspecified,BRAZIL,2020-06-27,1,World Health Organization COVID-19 Dashboard,39483,"208,660,842",18.9221
COVID-19,Unspecified,BRAZIL,2020-06-28,1,World Health Organization COVID-19 Dashboard,46860,"208,660,842",22.4575
COVID-19,Unspecified,BRAZIL,2020-06-29,1,World Health Organization COVID-19 Dashboard,38693,"208,660,842",18.5435
COVID-19,Unspecified,BRAZIL,2020-06-30,1,World Health Organization COVID-19 Dashboard,30476,"208,660,842",14.6055
COVID-19,Unspecified,BRAZIL,2020-07-01,1,World Health Organization COVID-19 Dashboard,24052,"208,660,842",11.5268
COVID-19,Unspecified,BRAZIL,2020-07-02,1,World Health Organization COVID-19 Dashboard,33846,"208,660,842",16.2206
COVID-19,Unspecified,BRAZIL,2020-07-03,1,World Health Organization COVID-19 Dashboard,46712,"208,660,842",22.3866
COVID-19,Unspecified,BRAZIL,2020-07-04,1,World Health Organization COVID-19 Dashboard,48105,"208,660,842",23.0542
COVID-19,Unspecified,BRAZIL,2020-07-05,1,World Health Organization COVID-19 Dashboard,42223,"208,660,842",20.2352
COVID-19,Unspecified,BRAZIL,2020-07-06,1,World Health Organization COVID-19 Dashboard,37923,"208,660,842",18.1745
COVID-19,Unspecified,BRAZIL,2020-07-07,1,World Health Organization COVID-19 Dashboard,26051,"208,660,842",12.4849
COVID-19,Unspecified,BRAZIL,2020-07-08,1,World Health Organization COVID-19 Dashboard,20229,"208,660,842",9.6947
COVID-19,Unspecified,BRAZIL,2020-07-09,1,World Health Organization COVID-19 Dashboard,45305,"208,660,842",21.7123
COVID-19,Unspecified,BRAZIL,2020-07-10,1,World Health Organization COVID-19 Dashboard,44571,"208,660,842",21.3605
COVID-19,Unspecified,BRAZIL,2020-07-11,1,World Health Organization COVID-19 Dashboard,42619,"208,660,842",20.4250
COVID-19,Unspecified,BRAZIL,2020-07-12,1,World Health Organization COVID-19 Dashboard,45048,"208,660,842",21.5891
COVID-19,Unspecified,BRAZIL,2020-07-13,1,World Health Organization COVID-19 Dashboard,39023,"208,660,842",18.7016
COVID-19,Unspecified,BRAZIL,2020-07-14,1,World Health Organization COVID-19 Dashboard,24831,"208,660,842",11.9002
COVID-19,Unspecified,BRAZIL,2020-07-15,1,World Health Organization COVID-19 Dashboard,20286,"208,660,842",9.7220
