ConditionName,Outcome,CountryName,Date,PartOfCumulativeCountSeries,SourceName,CountValue,TotalPopulation,"Cases Per 100,000"
COVID-19,Unspecified,AUSTRALIA,2021-04-19,1,World Health Organization COVID-19 Dashboard,14,25956417,0.0539
COVID-19,Unspecified,AUSTRALIA,2021-04-20,1,World Health Organization COVID-19 Dashboard,24,25956417,0.0925
COVID-19,Unspecified,AUSTRALIA,2021-04-21,1,World Health Organization COVID-19 Dashboard,16,25956417,0.0616
COVID-19,Unspecified,AUSTRALIA,2021-04-22,1,World Health Organization COVID-19 Dashboard,19,25956417,0.0732
COVID-19,Unspecified,AUSTRALIA,2021-04-23,1,World Health Organization COVID-19 Dashboard,24,25956417,0.0925
COVID-19,Unspecified,AUSTRALIA,2021-04-24,1,World Health Organization COVID-19 Dashboard,37,25956417,0.1425
COVID-19,Unspecified,AUSTRALIA,2021-04-25,1,World Health Organization COVID-19 Dashboard,19,25956417,0.0732
COVID-19,Unspecified,AUSTRALIA,2021-04-26,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-04-27,1,World Health Organization COVID-19 Dashboard,29,25956417,0.1117
COVID-19,Unspecified,AUSTRALIA,2021-04-28,1,World Health Organization COVID-19 Dashboard,30,25956417,0.1156
COVID-19,Unspecified,AUSTRALIA,2021-04-29,1,World Health Organization COVID-19 Dashboard,24,25956417,0.0925
COVID-19,Unspecified,AUSTRALIA,2021-04-30,1,World Health Organization COVID-19 Dashboard,30,25956417,0.1156
COVID-19,Unspecified,AUSTRALIA,2021-05-01,1,World Health Organization COVID-19 Dashboard,22,25956417,0.0848
COVID-19,Unspecified,AUSTRALIA,2021-05-02,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-05-03,1,World Health Organization COVID-19 Dashboard,14,25956417,0.0539
COVID-19,Unspecified,AUSTRALIA,2021-05-04,1,World Health Organization COVID-19 Dashboard,15,25956417,0.0578
COVID-19,Unspecified,AUSTRALIA,2021-05-05,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-05-06,1,World Health Organization COVID-19 Dashboard,13,25956417,0.0501
COVID-19,Unspecified,AUSTRALIA,2021-05-07,1,World Health Organization COVID-19 Dashboard,21,25956417,0.0809
COVID-19,Unspecified,AUSTRALIA,2021-05-08,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-05-09,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-05-10,1,World Health Organization COVID-19 Dashboard,17,25956417,0.0655
COVID-19,Unspecified,AUSTRALIA,2021-05-11,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-05-12,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-05-13,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-05-14,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-05-15,1,World Health Organization COVID-19 Dashboard,2,25956417,0.0077
COVID-19,Unspecified,AUSTRALIA,2021-05-16,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-05-17,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-05-18,1,World Health Organization COVID-19 Dashboard,3,25956417,0.0116
COVID-19,Unspecified,AUSTRALIA,2021-05-19,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-05-20,1,World Health Organization COVID-19 Dashboard,3,25956417,0.0116
COVID-19,Unspecified,AUSTRALIA,2021-05-21,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-05-22,1,World Health Organization COVID-19 Dashboard,3,25956417,0.0116
COVID-19,Unspecified,AUSTRALIA,2021-05-23,1,World Health Organization COVID-19 Dashboard,4,25956417,0.0154
COVID-19,Unspecified,AUSTRALIA,2021-05-24,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-05-25,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-05-26,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-05-27,1,World Health Organization COVID-19 Dashboard,18,25956417,0.0693
COVID-19,Unspecified,AUSTRALIA,2021-05-28,1,World Health Organization COVID-19 Dashboard,15,25956417,0.0578
COVID-19,Unspecified,AUSTRALIA,2021-05-29,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-05-30,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-05-31,1,World Health Organization COVID-19 Dashboard,15,25956417,0.0578
COVID-19,Unspecified,AUSTRALIA,2021-06-01,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-06-02,1,World Health Organization COVID-19 Dashboard,12,25956417,0.0462
COVID-19,Unspecified,AUSTRALIA,2021-06-03,1,World Health Organization COVID-19 Dashboard,12,25956417,0.0462
COVID-19,Unspecified,AUSTRALIA,2021-06-04,1,World Health Organization COVID-19 Dashboard,7,25956417,0.0270
COVID-19,Unspecified,AUSTRALIA,2021-06-05,1,World Health Organization COVID-19 Dashboard,13,25956417,0.0501
COVID-19,Unspecified,AUSTRALIA,2021-06-06,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-06-07,1,World Health Organization COVID-19 Dashboard,17,25956417,0.0655
COVID-19,Unspecified,AUSTRALIA,2021-06-08,1,World Health Organization COVID-19 Dashboard,20,25956417,0.0771
COVID-19,Unspecified,AUSTRALIA,2021-06-09,1,World Health Organization COVID-19 Dashboard,9,25956417,0.0347
COVID-19,Unspecified,AUSTRALIA,2021-06-10,1,World Health Organization COVID-19 Dashboard,6,25956417,0.0231
COVID-19,Unspecified,AUSTRALIA,2021-06-11,1,World Health Organization COVID-19 Dashboard,16,25956417,0.0616
COVID-19,Unspecified,AUSTRALIA,2021-06-12,1,World Health Organization COVID-19 Dashboard,3,25956417,0.0116
COVID-19,Unspecified,AUSTRALIA,2021-06-13,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-06-14,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-06-15,1,World Health Organization COVID-19 Dashboard,14,25956417,0.0539
COVID-19,Unspecified,AUSTRALIA,2021-06-16,1,World Health Organization COVID-19 Dashboard,12,25956417,0.0462
COVID-19,Unspecified,AUSTRALIA,2021-06-17,1,World Health Organization COVID-19 Dashboard,17,25956417,0.0655
COVID-19,Unspecified,AUSTRALIA,2021-06-18,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-06-19,1,World Health Organization COVID-19 Dashboard,11,25956417,0.0424
COVID-19,Unspecified,AUSTRALIA,2021-06-20,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-06-21,1,World Health Organization COVID-19 Dashboard,8,25956417,0.0308
COVID-19,Unspecified,AUSTRALIA,2021-06-22,1,World Health Organization COVID-19 Dashboard,25,25956417,0.0963
COVID-19,Unspecified,AUSTRALIA,2021-06-23,1,World Health Organization COVID-19 Dashboard,10,25956417,0.0385
COVID-19,Unspecified,AUSTRALIA,2021-06-24,1,World Health Organization COVID-19 Dashboard,12,25956417,0.0462
COVID-19,Unspecified,AUSTRALIA,2021-06-25,1,World Health Organization COVID-19 Dashboard,30,25956417,0.1156
COVID-19,Unspecified,AUSTRALIA,2021-06-26,1,World Health Organization COVID-19 Dashboard,14,25956417,0.0539
COVID-19,Unspecified,AUSTRALIA,2021-06-27,1,World Health Organization COVID-19 Dashboard,35,25956417,0.1348
COVID-19,Unspecified,AUSTRALIA,2021-06-28,1,World Health Organization COVID-19 Dashboard,42,25956417,0.1618
COVID-19,Unspecified,AUSTRALIA,2021-06-29,1,World Health Organization COVID-19 Dashboard,29,25956417,0.1117
COVID-19,Unspecified,AUSTRALIA,2021-06-30,1,World Health Organization COVID-19 Dashboard,34,25956417,0.1310
COVID-19,Unspecified,AUSTRALIA,2021-07-01,1,World Health Organization COVID-19 Dashboard,48,25956417,0.1849
COVID-19,Unspecified,AUSTRALIA,2021-07-02,1,World Health Organization COVID-19 Dashboard,33,25956417,0.1271
COVID-19,Unspecified,AUSTRALIA,2021-07-03,1,World Health Organization COVID-19 Dashboard,42,25956417,0.1618
COVID-19,Unspecified,AUSTRALIA,2021-07-04,1,World Health Organization COVID-19 Dashboard,49,25956417,0.1888
COVID-19,Unspecified,AUSTRALIA,2021-07-05,1,World Health Organization COVID-19 Dashboard,23,25956417,0.0886
COVID-19,Unspecified,AUSTRALIA,2021-07-06,1,World Health Organization COVID-19 Dashboard,46,25956417,0.1772
COVID-19,Unspecified,AUSTRALIA,2021-07-07,1,World Health Organization COVID-19 Dashboard,29,25956417,0.1117
COVID-19,Unspecified,AUSTRALIA,2021-07-08,1,World Health Organization COVID-19 Dashboard,29,25956417,0.1117
COVID-19,Unspecified,AUSTRALIA,2021-07-09,1,World Health Organization COVID-19 Dashboard,44,25956417,0.1695
COVID-19,Unspecified,AUSTRALIA,2021-07-10,1,World Health Organization COVID-19 Dashboard,50,25956417,0.1926
COVID-19,Unspecified,AUSTRALIA,2021-07-11,1,World Health Organization COVID-19 Dashboard,62,25956417,0.2389
COVID-19,Unspecified,AUSTRALIA,2021-07-12,1,World Health Organization COVID-19 Dashboard,86,25956417,0.3313
COVID-19,Unspecified,AUSTRALIA,2021-07-13,1,World Health Organization COVID-19 Dashboard,121,25956417,0.4662
COVID-19,Unspecified,AUSTRALIA,2021-07-14,1,World Health Organization COVID-19 Dashboard,99,25956417,0.3814
COVID-19,Unspecified,AUSTRALIA,2021-07-15,1,World Health Organization COVID-19 Dashboard,108,25956417,0.4161
COVID-19,Unspecified,AUSTRALIA,2021-07-16,1,World Health Organization COVID-19 Dashboard,85,25956417,0.3275
COVID-19,Unspecified,AUSTRALIA,2021-07-17,1,World Health Organization COVID-19 Dashboard,116,25956417,0.4469
COVID-19,Unspecified,AUSTRALIA,2021-07-18,1,World Health Organization COVID-19 Dashboard,139,25956417,0.5355
COVID-19,Unspecified,AUSTRALIA,2021-07-19,1,World Health Organization COVID-19 Dashboard,127,25956417,0.4893
COVID-19,Unspecified,AUSTRALIA,2021-07-20,1,World Health Organization COVID-19 Dashboard,119,25956417,0.4585
COVID-19,Unspecified,AUSTRALIA,2021-07-21,1,World Health Organization COVID-19 Dashboard,110,25956417,0.4238
COVID-19,Unspecified,AUSTRALIA,2021-07-22,1,World Health Organization COVID-19 Dashboard,141,25956417,0.5432
COVID-19,Unspecified,AUSTRALIA,2021-07-23,1,World Health Organization COVID-19 Dashboard,159,25956417,0.6126
COVID-19,Unspecified,AUSTRALIA,2021-07-24,1,World Health Organization COVID-19 Dashboard,150,25956417,0.5779
COVID-19,Unspecified,AUSTRALIA,2021-07-25,1,World Health Organization COVID-19 Dashboard,178,25956417,0.6858
COVID-19,Unspecified,AUSTRALIA,2021-07-26,1,World Health Organization COVID-19 Dashboard,161,25956417,0.6203
COVID-19,Unspecified,AUSTRALIA,2021-07-27,1,World Health Organization COVID-19 Dashboard,165,25956417,0.6357
COVID-19,Unspecified,AUSTRALIA,2021-07-28,1,World Health Organization COVID-19 Dashboard,186,25956417,0.7166
COVID-19,Unspecified,AUSTRALIA,2021-07-29,1,World Health Organization COVID-19 Dashboard,204,25956417,0.7859
COVID-19,Unspecified,AUSTRALIA,2021-07-30,1,World Health Organization COVID-19 Dashboard,261,25956417,1.0055
COVID-19,Unspecified,AUSTRALIA,2021-07-31,1,World Health Organization COVID-19 Dashboard,177,25956417,0.6819
