ConditionName,Outcome,CountryName,Date,SourceName,CountValue,TotalPopulation,"Cases Per 100,000"
COVID-19,Unspecified,CANADA,2021-05-04,World Health Organization COVID-19 Dashboard,7828,38454057,20.3568
COVID-19,Unspecified,CANADA,2021-05-05,World Health Organization COVID-19 Dashboard,7565,38454057,19.6728
COVID-19,Unspecified,CANADA,2021-05-06,World Health Organization COVID-19 Dashboard,6688,38454057,17.3922
COVID-19,Unspecified,CANADA,2021-05-07,World Health Organization COVID-19 Dashboard,7390,38454057,19.2177
COVID-19,Unspecified,CANADA,2021-05-08,World Health Organization COVID-19 Dashboard,8001,38454057,20.8066
COVID-19,Unspecified,CANADA,2021-05-09,World Health Organization COVID-19 Dashboard,7826,38454057,20.3516
COVID-19,Unspecified,CANADA,2021-05-10,World Health Organization COVID-19 Dashboard,7398,38454057,19.2385
COVID-19,Unspecified,CANADA,2021-05-11,World Health Organization COVID-19 Dashboard,7297,38454057,18.9759
COVID-19,Unspecified,CANADA,2021-05-12,World Health Organization COVID-19 Dashboard,6338,38454057,16.4820
COVID-19,Unspecified,CANADA,2021-05-13,World Health Organization COVID-19 Dashboard,5382,38454057,13.9959
COVID-19,Unspecified,CANADA,2021-05-14,World Health Organization COVID-19 Dashboard,6212,38454057,16.1543
COVID-19,Unspecified,CANADA,2021-05-15,World Health Organization COVID-19 Dashboard,6619,38454057,17.2127
COVID-19,Unspecified,CANADA,2021-05-16,World Health Organization COVID-19 Dashboard,6000,38454057,15.6030
COVID-19,Unspecified,CANADA,2021-05-17,World Health Organization COVID-19 Dashboard,5710,38454057,14.8489
COVID-19,Unspecified,CANADA,2021-05-18,World Health Organization COVID-19 Dashboard,5396,38454057,14.0323
COVID-19,Unspecified,CANADA,2021-05-19,World Health Organization COVID-19 Dashboard,4588,38454057,11.9311
COVID-19,Unspecified,CANADA,2021-05-20,World Health Organization COVID-19 Dashboard,4034,38454057,10.4904
COVID-19,Unspecified,CANADA,2021-05-21,World Health Organization COVID-19 Dashboard,4247,38454057,11.0443
COVID-19,Unspecified,CANADA,2021-05-22,World Health Organization COVID-19 Dashboard,5052,38454057,13.1378
COVID-19,Unspecified,CANADA,2021-05-23,World Health Organization COVID-19 Dashboard,4682,38454057,12.1756
COVID-19,Unspecified,CANADA,2021-05-24,World Health Organization COVID-19 Dashboard,4000,38454057,10.4020
COVID-19,Unspecified,CANADA,2021-05-25,World Health Organization COVID-19 Dashboard,3738,38454057,9.7207
COVID-19,Unspecified,CANADA,2021-05-26,World Health Organization COVID-19 Dashboard,3151,38454057,8.1942
COVID-19,Unspecified,CANADA,2021-05-27,World Health Organization COVID-19 Dashboard,2502,38454057,6.5065
COVID-19,Unspecified,CANADA,2021-05-28,World Health Organization COVID-19 Dashboard,2592,38454057,6.7405
COVID-19,Unspecified,CANADA,2021-05-29,World Health Organization COVID-19 Dashboard,2965,38454057,7.7105
COVID-19,Unspecified,CANADA,2021-05-30,World Health Organization COVID-19 Dashboard,3204,38454057,8.3320
COVID-19,Unspecified,CANADA,2021-05-31,World Health Organization COVID-19 Dashboard,2718,38454057,7.0682
COVID-19,Unspecified,CANADA,2021-06-01,World Health Organization COVID-19 Dashboard,2473,38454057,6.4311
COVID-19,Unspecified,CANADA,2021-06-02,World Health Organization COVID-19 Dashboard,2109,38454057,5.4845
COVID-19,Unspecified,CANADA,2021-06-03,World Health Organization COVID-19 Dashboard,1638,38454057,4.2596
COVID-19,Unspecified,CANADA,2021-06-04,World Health Organization COVID-19 Dashboard,2062,38454057,5.3622
COVID-19,Unspecified,CANADA,2021-06-05,World Health Organization COVID-19 Dashboard,2169,38454057,5.6405
COVID-19,Unspecified,CANADA,2021-06-06,World Health Organization COVID-19 Dashboard,2060,38454057,5.3570
COVID-19,Unspecified,CANADA,2021-06-07,World Health Organization COVID-19 Dashboard,1887,38454057,4.9072
COVID-19,Unspecified,CANADA,2021-06-08,World Health Organization COVID-19 Dashboard,1521,38454057,3.9554
COVID-19,Unspecified,CANADA,2021-06-09,World Health Organization COVID-19 Dashboard,1232,38454057,3.2038
COVID-19,Unspecified,CANADA,2021-06-10,World Health Organization COVID-19 Dashboard,1268,38454057,3.2974
COVID-19,Unspecified,CANADA,2021-06-11,World Health Organization COVID-19 Dashboard,1403,38454057,3.6485
COVID-19,Unspecified,CANADA,2021-06-12,World Health Organization COVID-19 Dashboard,1479,38454057,3.8461
COVID-19,Unspecified,CANADA,2021-06-13,World Health Organization COVID-19 Dashboard,1425,38454057,3.7057
COVID-19,Unspecified,CANADA,2021-06-14,World Health Organization COVID-19 Dashboard,1385,38454057,3.6017
COVID-19,Unspecified,CANADA,2021-06-15,World Health Organization COVID-19 Dashboard,1233,38454057,3.2064
COVID-19,Unspecified,CANADA,2021-06-16,World Health Organization COVID-19 Dashboard,949,38454057,2.4679
COVID-19,Unspecified,CANADA,2021-06-17,World Health Organization COVID-19 Dashboard,807,38454057,2.0986
COVID-19,Unspecified,CANADA,2021-06-18,World Health Organization COVID-19 Dashboard,1048,38454057,2.7253
COVID-19,Unspecified,CANADA,2021-06-19,World Health Organization COVID-19 Dashboard,1107,38454057,2.8788
COVID-19,Unspecified,CANADA,2021-06-20,World Health Organization COVID-19 Dashboard,1012,38454057,2.6317
COVID-19,Unspecified,CANADA,2021-06-21,World Health Organization COVID-19 Dashboard,959,38454057,2.4939
COVID-19,Unspecified,CANADA,2021-06-22,World Health Organization COVID-19 Dashboard,802,38454057,2.0856
COVID-19,Unspecified,CANADA,2021-06-23,World Health Organization COVID-19 Dashboard,560,38454057,1.4563
COVID-19,Unspecified,CANADA,2021-06-24,World Health Organization COVID-19 Dashboard,621,38454057,1.6149
COVID-19,Unspecified,CANADA,2021-06-25,World Health Organization COVID-19 Dashboard,725,38454057,1.8854
COVID-19,Unspecified,CANADA,2021-06-26,World Health Organization COVID-19 Dashboard,708,38454057,1.8412
COVID-19,Unspecified,CANADA,2021-06-27,World Health Organization COVID-19 Dashboard,668,38454057,1.7371
COVID-19,Unspecified,CANADA,2021-06-28,World Health Organization COVID-19 Dashboard,668,38454057,1.7371
COVID-19,Unspecified,CANADA,2021-06-29,World Health Organization COVID-19 Dashboard,505,38454057,1.3133
COVID-19,Unspecified,CANADA,2021-06-30,World Health Organization COVID-19 Dashboard,660,38454057,1.7163
COVID-19,Unspecified,CANADA,2021-07-01,World Health Organization COVID-19 Dashboard,602,38454057,1.5655
COVID-19,Unspecified,CANADA,2021-07-02,World Health Organization COVID-19 Dashboard,548,38454057,1.4251
COVID-19,Unspecified,CANADA,2021-07-03,World Health Organization COVID-19 Dashboard,604,38454057,1.5707
COVID-19,Unspecified,CANADA,2021-07-04,World Health Organization COVID-19 Dashboard,428,38454057,1.1130
COVID-19,Unspecified,CANADA,2021-07-05,World Health Organization COVID-19 Dashboard,416,38454057,1.0818
COVID-19,Unspecified,CANADA,2021-07-06,World Health Organization COVID-19 Dashboard,524,38454057,1.3627
COVID-19,Unspecified,CANADA,2021-07-07,World Health Organization COVID-19 Dashboard,379,38454057,0.9856
COVID-19,Unspecified,CANADA,2021-07-08,World Health Organization COVID-19 Dashboard,438,38454057,1.1390
COVID-19,Unspecified,CANADA,2021-07-09,World Health Organization COVID-19 Dashboard,554,38454057,1.4407
COVID-19,Unspecified,CANADA,2021-07-10,World Health Organization COVID-19 Dashboard,567,38454057,1.4745
COVID-19,Unspecified,CANADA,2021-07-11,World Health Organization COVID-19 Dashboard,770,38454057,2.0024
COVID-19,Unspecified,CANADA,2021-07-12,World Health Organization COVID-19 Dashboard,391,38454057,1.0168
COVID-19,Unspecified,CANADA,2021-07-13,World Health Organization COVID-19 Dashboard,475,38454057,1.2352
COVID-19,Unspecified,CANADA,2021-07-14,World Health Organization COVID-19 Dashboard,272,38454057,0.7073
COVID-19,Unspecified,CANADA,2021-07-15,World Health Organization COVID-19 Dashboard,336,38454057,0.8738
COVID-19,Unspecified,CANADA,2021-07-16,World Health Organization COVID-19 Dashboard,381,38454057,0.9908
COVID-19,Unspecified,CANADA,2021-07-17,World Health Organization COVID-19 Dashboard,425,38454057,1.1052
COVID-19,Unspecified,CANADA,2021-07-18,World Health Organization COVID-19 Dashboard,397,38454057,1.0324
COVID-19,Unspecified,CANADA,2021-07-19,World Health Organization COVID-19 Dashboard,380,38454057,0.9882
COVID-19,Unspecified,CANADA,2021-07-20,World Health Organization COVID-19 Dashboard,498,38454057,1.2951
COVID-19,Unspecified,CANADA,2021-07-21,World Health Organization COVID-19 Dashboard,265,38454057,0.6891
COVID-19,Unspecified,CANADA,2021-07-22,World Health Organization COVID-19 Dashboard,339,38454057,0.8816
COVID-19,Unspecified,CANADA,2021-07-23,World Health Organization COVID-19 Dashboard,400,38454057,1.0402
COVID-19,Unspecified,CANADA,2021-07-24,World Health Organization COVID-19 Dashboard,570,38454057,1.4823
COVID-19,Unspecified,CANADA,2021-07-25,World Health Organization COVID-19 Dashboard,618,38454057,1.6071
COVID-19,Unspecified,CANADA,2021-07-26,World Health Organization COVID-19 Dashboard,517,38454057,1.3445
COVID-19,Unspecified,CANADA,2021-07-27,World Health Organization COVID-19 Dashboard,675,38454057,1.7553
COVID-19,Unspecified,CANADA,2021-07-28,World Health Organization COVID-19 Dashboard,436,38454057,1.1338
COVID-19,Unspecified,CANADA,2021-07-29,World Health Organization COVID-19 Dashboard,578,38454057,1.5031
COVID-19,Unspecified,CANADA,2021-07-30,World Health Organization COVID-19 Dashboard,765,38454057,1.9894
COVID-19,Unspecified,CANADA,2021-07-31,World Health Organization COVID-19 Dashboard,894,38454057,2.3249
